16122563,16112563,01112563,16102563,01102563,16092563,01092563,01082563,16072563,01072563,01042563,16022563,01022563
"1,212.0","1,212.0","1,212.0","1,212.0","1,212.0","1,212.0","1,212.0","1,212.0","1,212.0","1,212.0","1,212.0","1,212.0","1,212.0"
"1,130.0","1,130.0","1,130.0","1,130.0","1,130.0","1,130.0","1,130.0","1,130.0","1,130.0","1,130.0","1,130.0","1,130.0","1,130.0"
"1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0","1,120.0"
"1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0"
"1,230.7","1,230.7","1,230.7","1,230.7","1,230.7","1,230.7","1,230.7","1,230.7","1,230.7","1,230.7","1,230.7","1,230.7","1,230.7"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,518.3","1,518.3","1,518.3","1,518.3","1,518.3","1,518.3","1,518.3","1,518.3","1,518.3","1,518.3","1,513.0","1,513.0","1,513.0"
"1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0","1,339.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,230.0","1,230.0","1,230.0","1,230.0","1,230.0","1,230.0","1,230.0","1,230.0","1,230.0","1,230.0","1,230.0","1,230.0","1,230.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0"
"1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0","1,213.0"
"1,296.8","1,296.8","1,270.5","1,270.5","1,270.5","1,270.5","1,270.5","1,270.5","1,270.5","1,270.5","1,270.5","1,272.2","1,272.2"
"1,765.5","1,773.5","1,773.5","1,773.5","1,773.5","1,773.5","1,773.5","1,773.5","1,773.5","1,773.5","1,699.8","1,699.8","1,699.8"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0"
"1,716.4","1,672.1","1,672.1","1,672.1","1,672.1","1,672.1","1,672.1","1,672.1","1,672.1","1,672.1","1,647.9","1,647.9","1,647.9"
"1,150.0","1,150.0","1,150.0","1,150.0","1,150.0","1,150.0","1,150.0","1,150.0","1,150.0","1,150.0","1,150.0","1,150.0","1,150.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,181.0","1,181.0","1,181.0","1,181.0","1,181.0","1,181.0","1,181.0","1,181.0","1,181.0","1,181.0","1,181.0","1,181.0","1,181.0"
"1,303.3","1,303.3","1,303.3","1,303.3","1,303.3","1,303.3","1,303.3","1,303.3","1,303.3","1,303.3","1,303.3","1,303.3","1,303.3"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,259.6","1,259.6","1,218.6","1,218.6","1,218.6","1,218.6","1,218.6","1,218.6","1,218.6","1,218.6","1,218.6","1,218.6","1,218.6"
"1,493.7","1,493.7","1,493.7","1,493.7","1,493.7","1,493.7","1,493.7","1,493.7","1,493.7","1,493.7","1,493.7","1,493.7","1,493.7"
"1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0","1,125.0"
"1,385.1","1,385.1","1,385.1","1,385.1","1,385.1","1,385.1","1,385.1","1,385.1","1,385.1","1,385.1","1,385.1","1,385.1","1,385.1"
"1,190.0","1,190.0","1,190.0","1,190.0","1,190.0","1,190.0","1,190.0","1,190.0","1,190.0","1,190.0","1,190.0","1,190.0","1,190.0"
"1,657.0","1,663.7","1,663.7","1,663.7","1,663.7","1,663.7","1,663.7","1,663.7","1,663.7","1,663.7","1,630.8","1,630.8","1,630.8"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,331.0","1,331.0","1,331.0","1,331.0","1,331.0","1,331.0","1,331.0","1,331.0","1,331.0","1,331.0","1,331.0","1,331.0","1,331.0"
"1,379.2","1,379.2","1,379.2","1,379.2","1,379.2","1,379.2","1,379.2","1,379.2","1,379.2","1,379.2","1,379.2","1,379.2","1,379.2"
"1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0","1,115.0"
"1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0","1,145.0"
"1,104.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,208.0","1,208.0","1,208.0","1,208.0","1,208.0","1,208.0","1,208.0","1,208.0","1,208.0","1,208.0","1,208.0","1,208.0","1,208.0"
"1,505.0","1,505.0","1,505.0","1,490.3","1,490.3","1,490.3","1,490.3","1,490.3","1,490.3","1,476.6","1,476.6","1,476.6","1,476.6"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,203.0","1,203.0","1,203.0","1,203.0","1,203.0","1,203.0","1,203.0","1,203.0","1,203.0","1,203.0","1,203.0","1,203.0","1,203.0"
"1,105.0","1,105.0","1,105.0","1,105.0","1,105.0","1,105.0","1,105.0","1,105.0","1,105.0","1,105.0","1,105.0","1,105.0","1,105.0"
"1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0","1,101.0"
"1,465.7","1,465.7","1,465.7","1,465.7","1,465.7","1,465.7","1,465.7","1,465.7","1,465.7","1,465.7","1,465.7","1,465.7","1,465.7"
"1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0","1,200.0"
"1,487.0","1,487.0","1,487.0","1,487.0","1,487.0","1,487.0","1,487.0","1,487.0","1,487.0","1,487.0","1,487.0","1,487.0","1,487.0"
"1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0","1,100.0"
"1,457.2","1,461.6","1,461.6","1,461.6","1,461.6","1,439.9","1,439.9","1,439.9","1,439.9","1,439.9","1,439.9","1,439.9","1,439.9"
